source,config,second,level,r_raw
bbb,L3T3_tf,142,2,122.696
bbb,L3T3_tf,143,2,96.152
bbb,L3T3_tf,144,2,79.856
bbb,L3T3_tf,145,2,88.208
bbb,L3T3_tf,146,2,114.968
bbb,L3T3_tf,147,2,58.536
bbb,L3T3_tf,148,2,59.568
bbb,L3T3_tf,149,2,64.488
bbb,L3T3_tf,150,2,88.688
bbb,L3T3_tf,151,2,79.384
bbb,L3T3_tf,152,2,66.816
bbb,L3T3_tf,153,2,57.2
bbb,L3T3_tf,154,2,69.944
bbb,L3T3_tf,155,2,61.056
bbb,L3T3_tf,156,2,62.344
bbb,L3T3_tf,157,2,61.832
bbb,L3T3_tf,158,2,83.04
bbb,L3T3_tf,159,2,99.672
bbb,L3T3_tf,160,2,112.256
bbb,L3T3_tf,161,2,94.816
bbb,L3T3_tf,162,2,100.928
bbb,L3T3_tf,163,2,139.408
bbb,L3T3_tf,164,2,88.016
bbb,L3T3_tf,165,2,88.776
bbb,L3T3_tf,166,2,78.384
bbb,L3T3_tf,167,2,163.144
bbb,L3T3_tf,168,2,71.152
bbb,L3T3_tf,169,2,95.712
bbb,L3T3_tf,170,2,77.504
bbb,L3T3_tf,171,2,85.448
bbb,L3T3_tf,172,2,121.104
bbb,L3T3_tf,173,2,105.44
bbb,L3T3_tf,174,2,113.376
bbb,L3T3_tf,175,2,101.624
bbb,L3T3_tf,176,2,71.296
bbb,L3T3_tf,177,2,96.816
bbb,L3T3_tf,178,2,98.072
bbb,L3T3_tf,0,3,159.336
bbb,L3T3_tf,1,3,557.832
bbb,L3T3_tf,2,3,402.264
bbb,L3T3_tf,3,3,376.272
bbb,L3T3_tf,4,3,380.464
bbb,L3T3_tf,5,3,346.528
bbb,L3T3_tf,6,3,396.032
bbb,L3T3_tf,7,3,393.432
bbb,L3T3_tf,8,3,434.968
bbb,L3T3_tf,9,3,364.04
bbb,L3T3_tf,10,3,374.112
bbb,L3T3_tf,11,3,606.072
bbb,L3T3_tf,12,3,188.472
bbb,L3T3_tf,13,3,341.104
bbb,L3T3_tf,14,3,364.352
bbb,L3T3_tf,15,3,367.264
bbb,L3T3_tf,16,3,378.68
bbb,L3T3_tf,17,3,450.2
bbb,L3T3_tf,18,3,350.992
bbb,L3T3_tf,19,3,463.736
bbb,L3T3_tf,20,3,374.496
bbb,L3T3_tf,21,3,308.808
bbb,L3T3_tf,22,3,521.504
bbb,L3T3_tf,23,3,196.264
bbb,L3T3_tf,24,3,282.248
bbb,L3T3_tf,25,3,365.032
bbb,L3T3_tf,26,3,384.96
bbb,L3T3_tf,27,3,367.272
bbb,L3T3_tf,28,3,420.072
bbb,L3T3_tf,29,3,369.168
bbb,L3T3_tf,30,3,387.224
bbb,L3T3_tf,31,3,374.832
bbb,L3T3_tf,32,3,409.24
bbb,L3T3_tf,33,3,362.896
bbb,L3T3_tf,34,3,376.848
bbb,L3T3_tf,35,3,378.336
bbb,L3T3_tf,36,3,414.368
bbb,L3T3_tf,37,3,376.856
bbb,L3T3_tf,38,3,407.824
bbb,L3T3_tf,39,3,379.6
bbb,L3T3_tf,40,3,407.28
bbb,L3T3_tf,41,3,379.992
bbb,L3T3_tf,42,3,408.168
bbb,L3T3_tf,43,3,390.168
bbb,L3T3_tf,44,3,412.864
bbb,L3T3_tf,45,3,343.784
bbb,L3T3_tf,46,3,418.016
bbb,L3T3_tf,47,3,610.968
bbb,L3T3_tf,48,3,205.952
bbb,L3T3_tf,49,3,326.696
bbb,L3T3_tf,50,3,379.328
bbb,L3T3_tf,51,3,378.456
bbb,L3T3_tf,52,3,405.192
bbb,L3T3_tf,53,3,382.8
bbb,L3T3_tf,54,3,436.072
bbb,L3T3_tf,55,3,370.72
bbb,L3T3_tf,56,3,264.928
bbb,L3T3_tf,57,3,398.376
bbb,L3T3_tf,58,3,447.704
bbb,L3T3_tf,59,3,339.536
bbb,L3T3_tf,60,3,661.216
bbb,L3T3_tf,61,3,252.296
bbb,L3T3_tf,62,3,350.68
bbb,L3T3_tf,63,3,587.888
bbb,L3T3_tf,64,3,232.112
bbb,L3T3_tf,65,3,382.264
bbb,L3T3_tf,66,3,361.856
bbb,L3T3_tf,67,3,393.208
bbb,L3T3_tf,68,3,457.4
bbb,L3T3_tf,69,3,390.392
bbb,L3T3_tf,70,3,260.048
bbb,L3T3_tf,71,3,610.816
bbb,L3T3_tf,72,3,182.296
bbb,L3T3_tf,73,3,234.216
bbb,L3T3_tf,74,3,300.512
bbb,L3T3_tf,75,3,225.856
bbb,L3T3_tf,76,3,246.408
bbb,L3T3_tf,77,3,247.424
bbb,L3T3_tf,78,3,249.064
bbb,L3T3_tf,79,3,235.776
bbb,L3T3_tf,80,3,250.912
bbb,L3T3_tf,81,3,225.856
bbb,L3T3_tf,82,3,279.168
bbb,L3T3_tf,83,3,217.32
bbb,L3T3_tf,84,3,219.56
bbb,L3T3_tf,85,3,332.144
bbb,L3T3_tf,86,3,300.52
bbb,L3T3_tf,87,3,249.4
bbb,L3T3_tf,88,3,286.888
bbb,L3T3_tf,89,3,390.056
bbb,L3T3_tf,90,3,377.848
bbb,L3T3_tf,91,3,367.136
bbb,L3T3_tf,92,3,358.944
bbb,L3T3_tf,93,3,373.08
bbb,L3T3_tf,94,3,490.528
bbb,L3T3_tf,95,3,441.536
bbb,L3T3_tf,96,3,404.6
bbb,L3T3_tf,97,3,255.136
bbb,L3T3_tf,98,3,411.448
bbb,L3T3_tf,99,3,354.496
bbb,L3T3_tf,100,3,324.784
bbb,L3T3_tf,101,3,543.096
bbb,L3T3_tf,102,3,269.68
bbb,L3T3_tf,103,3,403.4
bbb,L3T3_tf,104,3,408.8
bbb,L3T3_tf,105,3,438.904
bbb,L3T3_tf,106,3,356.832
bbb,L3T3_tf,107,3,396.224
bbb,L3T3_tf,108,3,392.8
bbb,L3T3_tf,109,3,385.904
bbb,L3T3_tf,110,3,351.288
bbb,L3T3_tf,111,3,417.136
bbb,L3T3_tf,112,3,690.688
bbb,L3T3_tf,113,3,98.176
bbb,L3T3_tf,114,3,311.464
bbb,L3T3_tf,115,3,469.936
bbb,L3T3_tf,116,3,381.776
bbb,L3T3_tf,117,3,579.816
bbb,L3T3_tf,118,3,244.552
bbb,L3T3_tf,119,3,300.376
bbb,L3T3_tf,120,3,404.48
bbb,L3T3_tf,121,3,368.576
bbb,L3T3_tf,122,3,387.488
bbb,L3T3_tf,123,3,317.568
bbb,L3T3_tf,124,3,374.608
bbb,L3T3_tf,125,3,410.48
bbb,L3T3_tf,126,3,681.816
bbb,L3T3_tf,127,3,172.84
bbb,L3T3_tf,128,3,266.856
bbb,L3T3_tf,129,3,375.736
bbb,L3T3_tf,130,3,458.992
bbb,L3T3_tf,131,3,421.408
bbb,L3T3_tf,132,3,315.032
bbb,L3T3_tf,133,3,433.088
bbb,L3T3_tf,134,3,396.952
bbb,L3T3_tf,135,3,383.288
bbb,L3T3_tf,136,3,311.704
bbb,L3T3_tf,137,3,451.256
bbb,L3T3_tf,138,3,389.296
bbb,L3T3_tf,139,3,392.88
bbb,L3T3_tf,140,3,332.296
bbb,L3T3_tf,141,3,395.952
bbb,L3T3_tf,142,3,466.248
bbb,L3T3_tf,143,3,382.584
bbb,L3T3_tf,144,3,307.248
bbb,L3T3_tf,145,3,363.176
bbb,L3T3_tf,146,3,672.832
bbb,L3T3_tf,147,3,156.584
bbb,L3T3_tf,148,3,226.76
bbb,L3T3_tf,149,3,221.128
bbb,L3T3_tf,150,3,292.288
bbb,L3T3_tf,151,3,270.312
bbb,L3T3_tf,152,3,242.368
bbb,L3T3_tf,153,3,223.56
bbb,L3T3_tf,154,3,242.6
bbb,L3T3_tf,155,3,263.192
bbb,L3T3_tf,156,3,168.44
bbb,L3T3_tf,157,3,210.232
bbb,L3T3_tf,158,3,353.792
bbb,L3T3_tf,159,3,351.776
bbb,L3T3_tf,160,3,389.544
bbb,L3T3_tf,161,3,366.136
bbb,L3T3_tf,162,3,325.136
bbb,L3T3_tf,163,3,434.152
bbb,L3T3_tf,164,3,375.728
bbb,L3T3_tf,165,3,371.544
bbb,L3T3_tf,166,3,328.792
bbb,L3T3_tf,167,3,697.872
bbb,L3T3_tf,168,3,261.84
bbb,L3T3_tf,169,3,322.32
bbb,L3T3_tf,170,3,318.616
bbb,L3T3_tf,171,3,345.344
bbb,L3T3_tf,172,3,500.544
bbb,L3T3_tf,173,3,418.488
bbb,L3T3_tf,174,3,426.216
bbb,L3T3_tf,175,3,392.24
bbb,L3T3_tf,176,3,362.352
bbb,L3T3_tf,177,3,339.68
bbb,L3T3_tf,178,3,345.312
bbb,L3T3_tf,0,4,281.888
bbb,L3T3_tf,1,4,775.128
