source,config,second,level,r_raw
bbb,L2T2_sf,25,3,2072.664
bbb,L2T2_sf,26,3,2031.048
bbb,L2T2_sf,27,3,1862.8
bbb,L2T2_sf,28,3,2064.264
bbb,L2T2_sf,29,3,2031.984
bbb,L2T2_sf,30,3,1815.392
bbb,L2T2_sf,31,3,1852.544
bbb,L2T2_sf,32,3,1937.936
bbb,L2T2_sf,33,3,1768.224
bbb,L2T2_sf,34,3,1908.272
bbb,L2T2_sf,35,3,1875.448
bbb,L2T2_sf,36,3,2207.408
bbb,L2T2_sf,37,3,1931.784
bbb,L2T2_sf,38,3,1876.24
bbb,L2T2_sf,39,3,1834.768
bbb,L2T2_sf,40,3,2050.272
bbb,L2T2_sf,41,3,1801.336
bbb,L2T2_sf,42,3,1971.296
bbb,L2T2_sf,43,3,2137.64
bbb,L2T2_sf,44,3,1688.648
bbb,L2T2_sf,45,3,1921.048
bbb,L2T2_sf,46,3,1889.096
bbb,L2T2_sf,47,3,2133.272
bbb,L2T2_sf,48,3,1886.416
bbb,L2T2_sf,49,3,1976.256
bbb,L2T2_sf,50,3,1898.544
bbb,L2T2_sf,51,3,1908.304
bbb,L2T2_sf,52,3,1834.664
bbb,L2T2_sf,53,3,1942.488
bbb,L2T2_sf,54,3,1923.76
bbb,L2T2_sf,55,3,1926.4
bbb,L2T2_sf,56,3,1444.928
bbb,L2T2_sf,57,3,2225.712
bbb,L2T2_sf,58,3,2024.608
bbb,L2T2_sf,59,3,1985.112
bbb,L2T2_sf,60,3,2095.864
bbb,L2T2_sf,61,3,1626.568
bbb,L2T2_sf,62,3,1960.504
bbb,L2T2_sf,63,3,2382.008
bbb,L2T2_sf,64,3,1779.432
bbb,L2T2_sf,65,3,1893.432
bbb,L2T2_sf,66,3,1812.392
bbb,L2T2_sf,67,3,1852.608
bbb,L2T2_sf,68,3,2254.496
bbb,L2T2_sf,69,3,1563.264
bbb,L2T2_sf,70,3,1911.52
bbb,L2T2_sf,71,3,2112.8
bbb,L2T2_sf,72,3,1785.064
bbb,L2T2_sf,73,3,1862.216
bbb,L2T2_sf,74,3,2396.368
bbb,L2T2_sf,75,3,2126.168
bbb,L2T2_sf,76,3,1849.848
bbb,L2T2_sf,77,3,1726.968
bbb,L2T2_sf,78,3,1835.56
bbb,L2T2_sf,79,3,1899.336
bbb,L2T2_sf,80,3,1993.288
bbb,L2T2_sf,81,3,1975.936
bbb,L2T2_sf,82,3,1941.016
bbb,L2T2_sf,83,3,1876.04
bbb,L2T2_sf,84,3,1881.64
bbb,L2T2_sf,85,3,2139.296
bbb,L2T2_sf,86,3,1894.104
bbb,L2T2_sf,87,3,1835.608
bbb,L2T2_sf,88,3,1868.584
bbb,L2T2_sf,89,3,1749.832
bbb,L2T2_sf,90,3,2012.8
bbb,L2T2_sf,91,3,2010.816
bbb,L2T2_sf,92,3,1790.128
bbb,L2T2_sf,93,3,2055.8
bbb,L2T2_sf,94,3,2066.064
bbb,L2T2_sf,95,3,2052.16
bbb,L2T2_sf,96,3,1881.408
bbb,L2T2_sf,97,3,1787.704
bbb,L2T2_sf,98,3,1917.352
bbb,L2T2_sf,99,3,1705.416
bbb,L2T2_sf,100,3,2021.984
bbb,L2T2_sf,101,3,2215.72
bbb,L2T2_sf,102,3,1711.936
bbb,L2T2_sf,103,3,1834.408
bbb,L2T2_sf,104,3,1862.288
bbb,L2T2_sf,105,3,2350.76
bbb,L2T2_sf,106,3,1847.896
bbb,L2T2_sf,107,3,2009.648
bbb,L2T2_sf,108,3,1871.648
bbb,L2T2_sf,109,3,1890.408
bbb,L2T2_sf,110,3,1883.784
bbb,L2T2_sf,111,3,1933.304
bbb,L2T2_sf,112,3,2149.264
bbb,L2T2_sf,113,3,1859.384
bbb,L2T2_sf,114,3,1979.856
bbb,L2T2_sf,115,3,2014.976
bbb,L2T2_sf,116,3,1913.68
bbb,L2T2_sf,117,3,2119.16
bbb,L2T2_sf,118,3,1959.816
bbb,L2T2_sf,119,3,1796.976
bbb,L2T2_sf,120,3,1873.656
bbb,L2T2_sf,121,3,1956.624
bbb,L2T2_sf,122,3,1954.6
bbb,L2T2_sf,123,3,1929.08
bbb,L2T2_sf,124,3,1898.256
bbb,L2T2_sf,125,3,1966.376
bbb,L2T2_sf,126,3,2309.536
bbb,L2T2_sf,127,3,1877.064
bbb,L2T2_sf,128,3,1816.376
bbb,L2T2_sf,129,3,1850.88
bbb,L2T2_sf,130,3,2049.76
bbb,L2T2_sf,131,3,1894.496
bbb,L2T2_sf,132,3,1859.232
bbb,L2T2_sf,133,3,1963.608
bbb,L2T2_sf,134,3,1965.232
bbb,L2T2_sf,135,3,1940.608
bbb,L2T2_sf,136,3,1824.368
bbb,L2T2_sf,137,3,2098.704
bbb,L2T2_sf,138,3,1899.76
bbb,L2T2_sf,139,3,1944.848
bbb,L2T2_sf,140,3,1851.544
bbb,L2T2_sf,141,3,1887.064
bbb,L2T2_sf,142,3,2110.088
bbb,L2T2_sf,143,3,1912.416
bbb,L2T2_sf,144,3,1866.224
bbb,L2T2_sf,145,3,1828.84
bbb,L2T2_sf,146,3,2186.936
bbb,L2T2_sf,147,3,1774.52
bbb,L2T2_sf,148,3,1906.04
bbb,L2T2_sf,149,3,1868.656
bbb,L2T2_sf,150,3,2018.016
bbb,L2T2_sf,151,3,2059.744
bbb,L2T2_sf,152,3,1943.488
bbb,L2T2_sf,153,3,1828.928
bbb,L2T2_sf,154,3,1906.264
bbb,L2T2_sf,155,3,2211.6
bbb,L2T2_sf,156,3,1666.352
bbb,L2T2_sf,157,3,1832.648
bbb,L2T2_sf,158,3,1958.776
